OrderID,CustomerID,OrderDate,ProductCategory,Quantity,Price_USD,Shipping_City,Customer_Rating,Transaction_Status
ORD-954,CUST-19329,2023-09-24 00:00:00,Elec,1.0,,Houston,5.0,Success
ORD-955,CUST-40595,2023-08-19 00:00:00,Electronics,4.0,166.29,Los Angeles,3.0,Success
956,CUST-44675,2023-07-31 00:00:00,Boks,2.0,216.55,phoenix,5.0,Canceled
ORD-957,,2023-03-27 00:00:00,Home Goods,2.0,145.86,Los Angeles,,Canceled
ORD-958,CUST-87304,2023-04-05 00:00:00,Books,5.0,18.01,New York,1.0,Canceled
ORD-959,cust-96662,2023-01-12 00:00:00,Electronics,3.0,210.16,Chicago,2.0,Success
ORD-960,CUST-35928,2023-03-06 00:00:00,Apparel,3.0,76.28,New York,4.0,Canceled
ORD-961,CUST-65723,2023-05-01 00:00:00,Books,5.0,146.3,phoenix,2.0,Pending
ORD-962,cust-25043,2023-12-05 00:00:00,Books,3.0,,New York,4.0,Pending
ORD-963,CUST-81376,2023-01-35,Apparel,1.0,205.66,Houston,3.0,Pending
ORD-964,cust-39466,2023-12-25 00:00:00,Apparel,1.0,,Phoenix,,Failed
,CUST-94886,2023-02-10 00:00:00,Beauty,3.0,"99,99",Phoenix,5.0,Success
ORD-966,CUST-29528,2023-04-18 00:00:00,Electronics,1.0,200.35,Los Angeles,3.0,Failed
ORD-967,CUST-44816,2023-03-27 00:00:00,Apparel,1.0,173.23,Chicago,4.0,Success
ORD-968,CUST-28643,2023-07-23 00:00:00,Elec,2.0,90.25,Los Angeles,4.0,Pending
ORD-969,cust-19359,2023-02-22 00:00:00,beauty,2.0,176.41,HOUSTON ,5.0,Failed
ORD-970,CUST-17816,2023-02-18 00:00:00,Home Goods,2.0,289.14,Chicago,5.0,Failed
ORD-971,CUST-31747,2023-02-02 00:00:00,Beauty,1.0,,Chicago,3.0,Pending
ORD-972,CUST-50319,2023-08-31 00:00:00,BOOKS,4.0,71.38,PHOENIX,3.0,Success
ORD-973,CUST-87993,2023-10-08 00:00:00,Apparel,1.0,5.82,Chicago,5.0,Failed
ORD-974,CUST-84607,2023-01-28 00:00:00,Home Goods,2.0,149.78,Houston,4.0,Failed
ORD-975,CUST-47828,2023-01-14 00:00:00,electronics,1.0,116.21,phoenix,1.0,Pending
ORD-976,CUST-67560,2023-07-23 00:00:00,Electronics,1.0,255.18,Phoenix,4.0,Canceled
ORD-977,CUST-26299,2023-09-26 00:00:00,Home Goods,4.0,51.37,,5.0,Success 
ORD-978,CUST-71433,2023-02-12 00:00:00,Electronics,2.0,101.79,New York,5.0,Failed
ORD-979,CUST-49857,2023-02-23 00:00:00,Apparel,1.0,69.3,Houston,5.0,Canceled
ORD-980,cust-62757,2023-01-35,Electronics,3.0,,Los Angeles,5.0,Canceled
ORD-981,CUST-45683,2023-11-13 00:00:00,APPAREL,3.0,249.39,Los Angeles,1.0,Success
ORD-982,CUST-75597,2023-03-21 00:00:00,Elec,4.0,26.5,Los Angeles,5.0,Failed
ORD-983,CUST-80776,2023-01-35,apparel,1.0,67.69,Houston,4.0,Canceled
ORD-984,,2023-12-02 00:00:00,Electronics,4.0,116.95,los angeles,5.0,Success
ORD-985,CUST-67377,2023-07-19 00:00:00,Apparel,-1.0,80.26,LOS ANGELES,3.0,Failed
ORD-986,CUST-20543,2023-06-08 00:00:00,BEAUTY,2.0,270.16,Houston,6.0,Success
,CUST-88385,2023-04-28 00:00:00,Beauty,1.0,59.18,new york,,Canceled
ORD-988,CUST-15224,2023-05-07 00:00:00,Apparel,3.0,36.2,Houston,5.0,Failed
ORD-989,cust-66626,2023-05-26 00:00:00,Apparel,3.0,163.49,Phoenix,5.0,Success
ORD-990,CUST-52247,2023-08-15 00:00:00,beauty,5.0,59.21,phoenix,5.0,Success
ORD-991,CUST-89129,2023-11-17 00:00:00,Electronics,1.0,23.04,Phoenix,5.0,Success
ORD-992,cust-42816,2023-03-06 00:00:00,Elec,2.0,60.1,New York,1.0,Pending
ORD-993,CUST-13390,2023-03-09 00:00:00,Hom3 Goods,-1.0,284.37,Los Angeles,,Failed
ORD-994,cust-21970,2023-09-27 00:00:00,Boks,2.0,212.22,los angeles,5.0,Success
,cust-40005,2023-03-29 00:00:00,Apparel,1.0,-5.0,LOS ANGELES,1.0,Canceled
ORD-996,CUST-98381,2023-01-15 00:00:00,Apparel,5.0,237.84,Houston,4.0,Failed
ORD-997,CUST-85392,2023-01-18 00:00:00,apparel,2.0,,PHOENIX,4.0,Canceled
,CUST-86955,2023-12-06 00:00:00,Home Goods,2.0,257.52,New York,3.0,Success
ORD-999,cust-12719,2023-07-02 00:00:00,Apparel,2.0,25.57,NEW YORK,3.0,Failed
ORD-1000,CUST-98117,2023-06-16 00:00:00,Beauty,2.0,222.48,Houston,1.0,Failed
ORD-1001,CUST-45325,2023-01-35,Apparel,5.0,14.42,Chicago,2.0,Failed
ORD-1002,CUST-85529,2023-08-28 00:00:00,BOOKS,2.0,16.75,Chicago,5.0,Success
,CUST-15273,2023-10-04 00:00:00,Books,1.0,269.03,Phoenix,5.0,Success
ORD-1004,CUST-32962,2023-05-20 00:00:00,Beauty,1.0,129.42,Houston,5.0,Pending
ORD-1005,CUST-71669,2023-10-08 00:00:00,Home Goods,2.0,204.65,New York,3.0,Pending
ORD-1006,cust-78021,2023-08-16 00:00:00,Apparel,2.0,110.07,Phoenix,3.0,Failed
ORD-1007,CUST-95394,2023-11-03 00:00:00,Books,1.5,6.66,Chicago,1.0,Failed
ORD-1008,CUST-67963,2023-12-24 00:00:00,Home Goods,7.5,230.47,Houston,5.0,Success 
ORD-1009,CUST-46458,2023-10-04 00:00:00,Electronics,5.0,164.6,Houston,3.0,Canceled
ORD-1010,CUST-33788,2023-04-01 00:00:00,Books,4.0,274.49,Phoenix,,Canceled
ORD-1011,CUST-86720,2023-10-30 00:00:00,Home Goods,-2.0,155.58,Chicago,5.0,Canceled
ORD-1012,CUST-67132,2023-11-02 00:00:00,Boks,4.0,76.68,chicago,2.0,Canceled
ORD-1013,CUST-93202,2023-08-22 00:00:00,Apparel,1.0,49.68,New York,3.0,Failed
ORD-1014,cust-74451,2023-11-20 00:00:00,HOME GOODS,4.0,,Houston,2.0,Success
ORD-1015,CUST-21959,2023-11-22 00:00:00,Home Goods,4.0,"99,99",Houston,5.0,Success
ORD-1016,cust-71605,2023-10-16 00:00:00,Home Goods,2.0,120.81,houston ,1.0,Failed
ORD-1017,CUST-55607,2023-01-35,Beauty,3.0,,Chicago,4.0,Success
ORD-1018,CUST-63523,2023-09-26 00:00:00,Beauty,2.0,45.14,Chic@go,3.0,Pending
ORD-1019,CUST-53687,2023-11-24 00:00:00,Home Goods,4.0,278.62,Los Angeles,5.0,Success
ORD-1020,CUST-52081,2023-11-24 00:00:00,Apparel,3.0,88.07,Phoenix,5.0,Success
ORD-1021,CUST-97835,2023-10-01 00:00:00,HOME GOODS,3.0,205.11,Phoenix,0.0,Failed
ORD-1022,CUST-23710,2023-06-08 00:00:00,Electronics,2.0,287.52,New York,5.0,Success
ORD-1023,CUST-31079,2023-06-27 00:00:00,Home Goods,3.0,277.44,phoenix,5.0,Pending
ORD-1024,CUST-53228,2023-09-04 00:00:00,Home Goods,3.0,139.68,Phoenix,5.0,Success
ORD-1025,CUST-63955,2023-10-04 00:00:00,electronics,1.0,,Phoenix,5.0,Failed
ORD-1026,CUST-74942,2023-04-27 00:00:00,Books,1.0,298.83,New York,2.0,Canceled
ORD-1027,CUST-47777,2023-02-15 00:00:00,Beauty,3.0,169.16,Houston,5.0,Canceled
ORD-1028,CUST-96846,2023-08-15 00:00:00,beauty,2.0,294.7,Los Angeles,5.0,Canceled
ORD-1029,CUST-62488,2023-07-06 00:00:00,apparel,1.0,138.09,HOUSTON,5.0,Canceled
ORD-1030,cust-82102,2023-07-07 00:00:00,Beauty,-1.0,257.88,Phoenix,3.0,Pending
ORD-1031,CUST-14809,2023-07-31 00:00:00,Apparel,5.0,258.91,N3w York,6.0,Canceled
,CUST-69614,2023-05-14 00:00:00,books,3.0,30.88,Chicago,5.0,Success
1033,CUST-21542,2023-03-21 00:00:00,hom3 goods,1.0,180.06,Phoenix,4.0,Failed
ORD-1034,CUST-51224,2023-06-05 00:00:00,Home Goods,2.0,180.11,New York,3.0,Pending
ORD-1035,CUST-43082,2023-01-06 00:00:00,Books,3.0,129.93,Chicago,4.0,Failed
ORD-1036,CUST-52372,2023-01-01 00:00:00,Home Goods,2.0,54.41,Houston,,Pending
ORD-1037,CUST-25194,2023-09-25 00:00:00,Books,5.0,18.7,Phoenix,4.0,Pending
ORD-1038,CUST-62976,2023-03-11 00:00:00,Home Goods,2.0,286.21,new york,3.0,Canceled
ORD-1039,CUST-77449,2023-06-26 00:00:00,Beauty,1.0,75.88,Phoenix,4.0,Canceled
ORD-1040,CUST-10150,2023-05-27 00:00:00,BEAUTY,5.0,202.96,Phoenix,5.0,Canceled
ORD-1041,CUST-96200,2023-08-29 00:00:00,Home Goods,5.0,265.28,Chicago,3.0,Failed
ORD-1042,CUST-81118,2023-10-01 00:00:00,Electronics,5.0,240.22,Chicago,5.0,Pending
ORD-1043,CUST-70552,2023-01-05 00:00:00,Books,6.0,266.0,Phoenix,1.0,Success
ORD-1044,CUST-64165,2023-12-19 00:00:00,Apparel,1.0,46.73,Phoenix,4.0,Failed
ORD-1045,CUST-17104,2023-09-09 00:00:00,Home Goods,1.0,114.16,Houston,1.0,Success 
ORD-1046,CUST-34586,2023-09-02 00:00:00,Apparel,1.0,158.59,Los Angeles,3.0,Canceled
ORD-1047,CUST-77952,2023-06-03 00:00:00,APPAREL,5.0,27.93,Houston,3.0,Pending
ORD-1048,CUST-57419,2023-01-05 00:00:00,Apparel,1.0,,,3.0,Canceled
ORD-1049,CUST-91609,2023-09-08 00:00:00,Electronics,3.0,141.69,Los Angeles,5.0,Pending
ORD-1050,CUST-75338,2023-05-30 00:00:00,Electronics,5.0,12.28,Phoenix,5.0,Pending
,cust-91973,2023-11-02 00:00:00,B3@uty,1.0,180.77,Chicago,3.0,Pending
ORD-1052,cust-67939,2023-04-29 00:00:00,Books,1.0,$5.32,Phoenix,,Pending
ORD-1053,CUST-16764,2023-01-04 00:00:00,Home Goods,3.0,136.25,Phoenix,5.0,Pending
ORD-1054,CUST-36680,2023-10-08 00:00:00,Home Goods,1.0,31.8,Houston,5.0,Success
ORD-1055,CUST-45003,2023-07-11 00:00:00,Home Goods ,2.0,106.55,Houston,6.0,Canceled
ORD-1056,CUST-81987,2023-04-07 00:00:00,Home Goods,2.0,52.82,Los Angeles,5.0,Success
ORD-1057,CUST-27172,2023-07-30 00:00:00,Books,1.0,215.54,Phoenix,5.0,Failed
ORD-1058,cust-47752,2023-10-15 00:00:00,Elec,5.0,167.47,New York,3.0,Success
ORD-1059,CUST-67424,2023-08-12 00:00:00,Home Goods,4.0,58.38,Los Angeles,2.0,Canceled
ORD-1060,CUST-73532,2023-07-22 00:00:00,Books,1.0,132.28,new york,5.0,Pending
ORD-1061,CUST-25915,2023-05-08 00:00:00,Beauty,4.0,287.44,Houston,4.0,Canceled
ORD-1062,cust-13783,2023-03-25 00:00:00,Electronics,-2.0,34.2,Houston,5.0,Canceled
ORD-1063,CUST-92578,2023-11-27 00:00:00,Home Goods,5.0,239.6,,4.0,Failed
1064,CUST-89806,2023-07-19 00:00:00,Electronics,2.0,219.04,Los Angeles ,0.0,Failed
ORD-1065,CUST-41365,2023-07-13 00:00:00,Electronics,2.0,55.42,Los Angeles ,4.0,Canceled
ORD-1066,CUST-30758,2023-04-23 00:00:00,Home Goods,3.0,109.01,phoenix,1.0,Failed
ORD-1067,CUST-50730,2023-05-15 00:00:00,Beauty,2.0,273.56,Houston,3.0,Canceled
ORD-1068,CUST-82199,2023-02-10 00:00:00,Apparel,4.0,236.77,New York,5.0,Failed
ORD-1069,CUST-11792,2023-08-05 00:00:00,apparel,1.0,159.06,Los Angeles,4.0,Canceled
ORD-1070,CUST-82384,2023-11-17 00:00:00,Home Goods,9999.0,273.41,New York,5.0,Canceled
ORD-1071,CUST-63476,2023-05-03 00:00:00,Books,1.0,218.22,PHOENIX,,Canceled
1072,CUST-22217,2023-09-22 00:00:00,Books,1.0,$207.49,New York,2.0,Success
ORD-1073,CUST-39451,2023-01-35,Beauty,3.0,$171.84,Chicago,2.0,Success
ORD-1074,CUST-24871,2023-12-22 00:00:00,Elec,1.5,132.95,New York,5.0,Pending
ORD-1075,CUST-70482,2023-01-35,Books,1.0,232.98,PHOENIX,,Canceled
ORD-1076,CUST-25396,2023-05-20 00:00:00,Electronics,1.0,153.42,phoenix,5.0,Failed
ORD-1077,CUST-94896,2023-05-26 00:00:00,Home Goods,4.0,67.37,NEW YORK,5.0,Pending
ORD-1078,,2023-11-29 00:00:00,Home Goods,1.0,114.57,Los Angeles,3.0,Failed
ORD-1079,cust-75323,2023-09-30 00:00:00,Apparel,2.0,167.32,Phoenix,5.0,Pending
1080,CUST-48254,2023-05-18 00:00:00,APPAREL,2.0,29.06,Phoenix,5.0,Pending
ORD-1081,CUST-76698,2023-07-31 00:00:00,Home Goods,1.0,178.62,Phoenix,5.0,Failed
ORD-1082,CUST-45838,2023-04-07 00:00:00,Electronics,1.0,97.32,Houston,1.0,Failed
,CUST-64459,2023-02-05 00:00:00,Books,1.0,226.14,new york,4.0,Pending
ORD-1084,CUST-73242,2023-04-04 00:00:00,Electronics,5.0,208.63,Phoenix,4.0,Failed
,cust-71894,2023-03-11 00:00:00,Apparel,1.0,143.78,Los Angeles,6.0,Failed
ORD-1086,CUST-41946,2023-01-35,Books,3.0,212.67,New York,6.0,Pending
ORD-1087,CUST-69871,2023-01-35,Beauty,1.0,32.79,Houston,3.0,Success
ORD-1088,CUST-82255,2023-11-23 00:00:00,Home Goods,1.0,169.02,New York,,Failed
ORD-1089,CUST-28958,2023-01-35,apparel,4.0,18.11,Houston,1.0,Canceled
ORD-1090,CUST-60277,2023-11-13 00:00:00,BOOKS,4.0,19.85,Houston,3.0,Failed
ORD-1091,CUST-34983,2023-08-20 00:00:00,Apparel,4.0,297.76,Phoenix,2.0,Success 
ORD-1092,,2023-05-20 00:00:00,Beauty,4.0,-5.0,New York,3.0,Canceled
ORD-1093,CUST-76616,2023-12-25 00:00:00,Beauty,5.0,74.72,New York,5.0,Success
ORD-1094,CUST-27892,2023-11-15 00:00:00,Apparel,1.0,$162.82,New York,4.0,Failed
ORD-1095,CUST-19150,2023-09-09 00:00:00,Electronics,3.0,243.45,Houston,4.0,Canceled
ORD-1096,CUST-46208,2023-04-07 00:00:00,Electronics,1.0,183.14,Phoenix,,Success
1097,cust-64387,2023-06-14 00:00:00,Electronics,1.0,68.7,Los Angeles,1.0,Failed
ORD-1098,cust-54548,2023-01-10 00:00:00,Home Goods,2.0,166.51,LOS ANGELES,,Pending
ORD-1099,CUST-76550,2023-03-19 00:00:00,Home Goods,3.0,$115.75,Houston,,Pending
ORD-1100,cust-45018,2023-01-26 00:00:00,Beauty,1.0,283.07,los angeles,1.0,Canceled
ORD-1101,CUST-10336,2023-10-01 00:00:00,Electronics,4.0,$155.01,Phoenix,1.0,Success 
ORD-1102,CUST-47072,2023-01-12 00:00:00,Beauty,2.0,176.66,,3.0,Failed
ORD-1103,CUST-49132,2023-04-06 00:00:00,Apparel,5.0,270.27,Los Angeles,5.0,Failed
ORD-1104,CUST-86931,2023-02-22 00:00:00,Home Goods,1.0,242.09,Houston,3.0,Success
ORD-1105,CUST-86011,2023-05-25 00:00:00,Apparel,1.0,86.45,phoenix,4.0,Success
ORD-1106,CUST-96499,2023-05-18 00:00:00,Home Goods,2.0,288.63,Phoenix,4.0,Pending
ORD-1107,CUST-74178,2026-01-15,Books,4.0,96.74,Los Angeles,5.0,Success 
ORD-1108,cust-29476,2023-08-13 00:00:00,Books,2.0,20.76,Los Angeles,2.0,Pending
ORD-1109,CUST-68529,2023-01-05 00:00:00,BEAUTY,2.0,33.31,Chicago,5.0,Success
ORD-1110,CUST-80592,2023-04-30 00:00:00,beauty,3.0,156.6,Phoenix,6.0,Success
ORD-1111,CUST-73483,2023-02-16 00:00:00,Home Goods,1.0,54.6,Houston,5.0,Success
ORD-1112,,2023-03-19 00:00:00,Elec,3.0,227.43,Chicago,3.0,Pending
,CUST-53573,2023-08-01 00:00:00,Elec,5.0,52.94,Phoenix,2.0,Pending
ORD-1114,CUST-82340,2023-09-10 00:00:00,Home Goods,1.0,20.92,Houston,5.0,Success
ORD-1115,cust-81228,2023-04-22 00:00:00,Electronics,2.0,167.6,New York,1.0,Pending
ORD-1116,CUST-59441,2023-06-25 00:00:00,electronics,1.0,186.44,Los Angeles,5.0,Failed
ORD-1117,CUST-69682,2023-08-04 00:00:00,Beauty,1.0,163.31,chicago,5.0,Canceled
ORD-1118,CUST-52176,2023-06-09 00:00:00,Books,1.0,189.46,New York,3.0,Success
ORD-1119,CUST-34727,2023-01-35,Apparel,3.0,252.41,Houston,5.0,Pending
ORD-1120,cust-41300,2023-07-10 00:00:00,Books,1.0,72.45,Houston,5.0,Canceled
ORD-1121,CUST-84946,2023-08-26 00:00:00,Apparel,1.0,200.43,Chicago,,Failed
ORD-1122,CUST-60196,2023-12-23 00:00:00,home goods,1.0,50.87,Houston,2.0,Success
ORD-1123,CUST-40613,2023-01-17 00:00:00,Books,1.0,79.33,Phoenix,2.0,Success
ORD-1124,CUST-63841,2023-06-19 00:00:00,Electronics,1.0,86.84,Phoenix,3.0,Failed
ORD-1125,CUST-15720,2023-02-11 00:00:00,APPAREL,3.0,"99,99",Houston ,3.0,Failed
ORD-1126,CUST-51704,2023-03-16 00:00:00,HOME GOODS,4.0,87.23,Pho3nix,4.0,Success
ORD-1127,CUST-71993,2023-01-29 00:00:00,Electronics,2.0,67.37,Los Angeles,5.0,Success
1128,,2023-05-17 00:00:00,ELECTRONICS,1.0,43.85,Los Ang3l3s,3.0,Pending
ORD-1129,CUST-60604,2023-07-20 00:00:00,electronics,3.0,226.05,,4.0,Failed
,CUST-96991,2023-02-06 00:00:00,Home Goods,1.0,159.85,Chicago,3.0,Success
ORD-1131,CUST-95461,2023-10-06 00:00:00,Beauty,1.0,37.36,Houston,1.0,Canceled
ORD-1132,CUST-29936,2023-08-29 00:00:00,Home Goods,2.0,129.33,,2.0,Failed
ORD-1133,cust-74923,2023-04-03 00:00:00,books,5.0,286.28,Houston,3.0,Success
ORD-1134,CUST-14852,2023-04-09 00:00:00,Home Goods,1.0,111.17,Houston,3.0,Success
ORD-1135,,2023-05-09 00:00:00,Apparel,2.0,182.72,Los Angeles,5.0,Canceled
ORD-1136,CUST-75836,2023-07-15 00:00:00,Elec,3.0,62.9,New York,5.0,Failed
ORD-1137,,2023-01-07 00:00:00,Books,1.0,8.01,Los Angeles,5.0,Success
ORD-1138,CUST-53515,2023-03-04 00:00:00,Apparel,1.0,42.33,LOS ANGELES,4.0,Pending
ORD-1139,CUST-23154,2024-01-01 00:00:00,Apparel,3.0,190.05,New York,,Pending
ORD-1140,CUST-67711,2023-08-05 00:00:00,Apparel,1.0,8.85,Chic@go,1.0,Pending
ORD-1141,CUST-23069,2023-07-17 00:00:00,Boks,5.0,15.65,Chicago,4.0,Pending
ORD-1142,CUST-78937,2023-08-15 00:00:00,Apparel,1.0,66.32,Chicago,5.0,Failed
ORD-1143,CUST-69890,2023-05-07 00:00:00,Beauty,1.0,19.96,New York,3.0,Pending
ORD-1144,CUST-12011,2023-01-18 00:00:00,Electronics,5.0,281.45,CHICAGO,,Pending
ORD-1145,CUST-28894,2023-04-12 00:00:00,Home Goods,1.0,210.28,Houston,3.0,Canceled
1146,CUST-63736,2023-01-35,Beauty,1.0,69.61,New York,4.0,Failed
ORD-1147,CUST-95823,2023-02-18 00:00:00,Apparel,1.0,43.7,Chicago,2.0,Canceled
1148,CUST-30232,2023-09-24 00:00:00,Apparel,2.0,216.5,Los Angeles,5.0,Failed
ORD-1149,CUST-19807,2023-12-07 00:00:00,App@r3l,-2.0,,New York,5.0,Pending
ORD-1150,CUST-71537,2023-04-17 00:00:00,Electronics,1.0,255.89,Phoenix,3.0,Canceled
ORD-1151,CUST-44737,2023-08-31 00:00:00,Apparel,3.0,,houston,2.0,Failed
ORD-1152,cust-54375,2023-07-19 00:00:00,Apparel,1.0,263.36,Phoenix,2.0,Failed
ORD-1153,CUST-91691,2023-12-15 00:00:00,books,1.0,76.89,Phoenix,5.0,Success
ORD-1154,CUST-62098,2023-06-09 00:00:00,Hom3 Goods,1.0,216.77,Los Angeles,2.0,Pending
ORD-1155,CUST-95175,2023-06-15 00:00:00,Home Goods,5.0,17.22,PHOENIX,5.0,Success
ORD-1156,CUST-20527,2023-03-23 00:00:00,BEAUTY,2.0,234.17,Chicago,3.0,Canceled
ORD-1157,cust-53065,2023-11-19 00:00:00,electronics,1.0,43.54,Chicago,3.0,Compl3ted
,CUST-98389,2023-01-22 00:00:00,App@r3l,3.0,32.59,Chicago,3.0,Success 
ORD-1159,CUST-79942,2023-10-09 00:00:00,Electronics,5.0,103.96,,5.0,Pending
ORD-1160,CUST-59808,2023-09-24 00:00:00,Books,4.0,18.88,chicago,6.0,Pending
ORD-1161,CUST-51505,2023-03-04 00:00:00,Electronics,5.0,79.77,Chicago,5.0,Pending
,CUST-92155,2023-05-10 00:00:00,Home Goods,1.0,63.13,Phoenix,5.0,Pending
ORD-1163,CUST-73956,2023-09-04 00:00:00,ELECTRONICS,1.0,$206.24,Phoenix,,Failed
ORD-1164,CUST-80912,2023-11-23 00:00:00,Books,3.0,248.34,Los Angeles,6.0,Failed
ORD-1165,CUST-14705,2023-06-02 00:00:00,ELECTRONICS,2.0,106.61,New York,5.0,Success
1166,CUST-90931,2023-04-12 00:00:00,Books,3.0,238.95,New York,5.0,Success
ORD-1167,cust-18968,2023-07-04 00:00:00,ELECTRONICS,1.0,73.09,Chicago,5.0,Canceled
ORD-1168,CUST-40771,2023-01-27 00:00:00,Beauty,2.0,249.31,New York,,Success
ORD-1169,CUST-92727,2023-12-08 00:00:00,Apparel,7.5,139.79,Chic@go,4.0,Success
ORD-1170,CUST-99705,2023-04-22 00:00:00,home goods,2.0,109.98,Houston,5.0,Success
ORD-1171,CUST-47667,2023-02-27 00:00:00,Hom3 Goods,4.0,271.41,New York,5.0,Failed
ORD-1172,CUST-39817,2023-05-01 00:00:00,Electronics,1.0,33.31,NEW YORK,3.0,Canceled
ORD-1173,CUST-21846,2023-11-21 00:00:00,Electronics,3.0,163.49,Los Angeles,5.0,Canceled
ORD-1174,CUST-66881,2023-08-11 00:00:00,electronics,1.0,,los angeles,4.0,Failed
ORD-1175,CUST-22903,2023-06-16 00:00:00,Books,5.0,25.96,Chicago,3.0,Canceled
ORD-1176,CUST-93066,2023-01-08 00:00:00,Electronics,1.0,$11.76,New York,5.0,Canceled
ORD-1177,CUST-23173,2023-03-27 00:00:00,Beauty,1.5,52.76,Los Angeles,1.0,Failed
ORD-1178,CUST-68153,2023-01-35,Electronics,3.0,181.47,houston,5.0,Failed
ORD-1179,cust-31805,2023-10-27 00:00:00,Electronics,4.0,-5.0,Phoenix,4.0,Pending
ORD-1180,CUST-49251,2023-03-03 00:00:00,Apparel,2.0,-5.0,Houston,4.0,Canceled
ORD-1181,CUST-13794,2023-07-22 00:00:00,Beauty,9999.0,207.31,,1.0,Success
ORD-1182,cust-16028,2023-05-05 00:00:00,Electronics,3.0,223.98,CHICAGO,2.0,Failed
ORD-1183,CUST-52516,2023-01-05 00:00:00,Home Goods,1.0,143.55,Houston,5.0,Canceled
ORD-1184,CUST-17355,2023-01-22 00:00:00,Beauty,5.0,116.55,Phoenix,5.0,Failed
ORD-1185,CUST-48452,2023-10-25 00:00:00,Beauty,2.0,184.39,phoenix,5.0,Canceled
ORD-1186,CUST-56984,2023-12-20 00:00:00,books,2.0,,,3.0,Pending
ORD-1187,cust-59131,2023-09-01 00:00:00,Home Goods,4.0,51.94,New York,5.0,Success
ORD-1188,CUST-66450,2023-12-19 00:00:00,Home Goods,4.0,225.98,Phoenix,5.0,Pending
ORD-1189,CUST-29080,2023-11-02 00:00:00,Books,4.0,161.61,Houston,1.0,Failed
,CUST-42007,2023-03-21 00:00:00,B3@uty,4.0,40.2,Houston,5.0,Success
ORD-1191,cust-79621,2023-07-10 00:00:00,Home Goods,1.0,236.62,Phoenix,2.0,Canceled
ORD-1192,CUST-64008,2023-02-15 00:00:00,Books,5.0,82.78,houston,4.0,Pending
ORD-1193,CUST-84177,2023-05-08 00:00:00,Books,1.0,253.43,Phoenix,2.0,Success
ORD-1194,,2023-03-22 00:00:00,Books,5.0,$223.85,New York,2.0,Success
ORD-1195,CUST-33600,2023-09-13 00:00:00,Books,1.0,247.25,los angeles,2.0,Failed
,CUST-32280,2023-02-16 00:00:00,Elec,3.0,24.73,Los Angeles,5.0,Pending
ORD-1197,CUST-32946,2023-12-18 00:00:00,Books,5.0,119.19,Chicago,5.0,Success
,cust-20350,2023-11-13 00:00:00,home goods,4.0,52.85,Chicago,5.0,Success
ORD-1199,CUST-89887,2023-06-23 00:00:00,Home Goods,2.0,172.41,Chicago,5.0,Success
ORD-1200,CUST-60140,2023-11-17 00:00:00,Beauty,5.0,241.43,Houston,5.0,Canceled
ORD-1201,cust-91226,2023-01-31 00:00:00,Electronics,2.0,$64.89,Phoenix,3.0,Failed
ORD-1202,CUST-99539,2023-01-31 00:00:00,Books,1.0,-5.0,Chicago,4.0,Pending
ORD-1203,CUST-41566,2023-07-02 00:00:00,Books,1.0,148.62,Chicago,1.0,Success
ORD-1204,CUST-75230,2023-11-27 00:00:00,Electronics,2.0,152.82,Houston,3.0,Compl3ted
ORD-1205,CUST-86435,2023-03-20 00:00:00,Electronics,1.0,113.23,Houston,,Pending
ORD-1206,CUST-28758,2023-12-26 00:00:00,Home Goods,2.0,169.37,Phoenix,4.0,Pending
ORD-1207,CUST-40433,2023-10-02 00:00:00,Home Goods,1.0,113.73,Chicago,1.0,Pending
ORD-1208,CUST-70443,2023-02-24 00:00:00,Apparel,3.0,253.17,New York,3.0,Compl3ted
ORD-1209,CUST-93611,2023-06-03 00:00:00,Electronics,1.0,253.22,Los Angeles,4.0,Failed
ORD-1210,CUST-43289,2023-09-07 00:00:00,Beauty,1.0,272.69,Houston,5.0,Failed
ORD-1211,nan,2023-04-30 00:00:00,Electronics,1.0,140.85,Houston,5.0,Success
ORD-1212,CUST-43466,2023-06-12 00:00:00,Beauty,2.0,227.18,Chicago,4.0,Success
ORD-1213,CUST-97404,2023-10-13 00:00:00,Books,4.0,267.82,New York,5.0,Failed
ORD-1214,CUST-11231,2023-11-27 00:00:00,Apparel,2.0,118.03,New York,5.0,Canceled
ORD-1215,cust-70981,2023-06-27 00:00:00,books,3.0,211.63,Houston,1.0,Failed
ORD-1216,CUST-47700,2023-08-13 00:00:00,Home Goods,1.0,279.31,Los Angeles,3.0,Pending
ORD-1217,CUST-98815,2023-04-09 00:00:00,Beauty,4.0,29.81,Los Angeles,5.0,Pending
ORD-1218,CUST-81643,2023-01-11 00:00:00,Home Goods,1.0,156.08,,6.0,Success
ORD-1219,CUST-30706,2023-12-19 00:00:00,beauty,3.0,121.15,Chicago,5.0,Pending
ORD-1220,cust-19681,2023-07-13 00:00:00,Home Goods,1.0,111.69,Houston,5.0,Canceled
ORD-1221,CUST-67898,2023-03-07 00:00:00,Apparel,2.0,94.44,Los Angeles,4.0,Pending
ORD-1222,cust-55293,2023-03-10 00:00:00,Electronics,1.0,89.65,Houston,5.0,Pending
,,2026-01-15,Books,5.0,230.1,Phoenix,5.0,Pending
ORD-1224,cust-49210,2023-01-21 00:00:00,Electronics,1.0,80.15,Los Angeles,5.0,Failed
1225,CUST-93746,2023-09-06 00:00:00,Books,2.0,198.53,new york,6.0,Failed
